artifact_path,roof,tier,level,design,condition,model,seed,solved,score,golden,llm_calls,wall_seconds,has_decomposition,verilog_files
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/newton_raphson_polynomial/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C1,o4-mini,1024,False,0/0,,5,133.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/newton_raphson_polynomial/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C1,o4-mini,123,False,40/100,,5,125.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/newton_raphson_polynomial/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C1,o4-mini,42,False,73/100,,5,180.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/newton_raphson_polynomial/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C1,o4-mini,456,False,66/100,,5,171.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/newton_raphson_polynomial/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C1,o4-mini,789,False,0/0,,5,166.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/newton_raphson_polynomial/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C2,claude-opus-4-6,1024,False,0/0,,30,12.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/newton_raphson_polynomial/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C2,claude-opus-4-6,123,False,0/0,,30,12.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/newton_raphson_polynomial/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C2,claude-opus-4-6,42,False,0/0,,30,11.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/newton_raphson_polynomial/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C2,claude-opus-4-6,456,False,0/0,,30,12.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/newton_raphson_polynomial/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C2,claude-opus-4-6,789,False,0/0,,30,13.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/newton_raphson_polynomial/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C2,gpt-5.5,123,False,0/0,,30,3833.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/newton_raphson_polynomial/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C2,gpt-5.5,42,False,0/0,,30,3433.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/newton_raphson_polynomial/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C2,gpt-5.5,456,False,0/0,,30,3493.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/newton_raphson_polynomial/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C2,o4-mini,1024,False,0/0,,30,863.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/newton_raphson_polynomial/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C2,o4-mini,123,False,0/0,,30,829.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/newton_raphson_polynomial/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C2,o4-mini,42,False,70/100,,30,685.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/newton_raphson_polynomial/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C2,o4-mini,456,False,20/100,,30,853.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/newton_raphson_polynomial/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C2,o4-mini,789,False,55/100,,30,919.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/newton_raphson_polynomial/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C4,claude-opus-4-6,1024,,,,,1.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/newton_raphson_polynomial/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C4,claude-opus-4-6,123,,,,,1.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/newton_raphson_polynomial/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C4,claude-opus-4-6,42,,,,,1.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/newton_raphson_polynomial/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C4,claude-opus-4-6,456,,,,,1.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/newton_raphson_polynomial/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C4,claude-opus-4-6,789,,,,,1.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-5.5/newton_raphson_polynomial/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C4,gpt-5.5,123,,,,,31.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-5.5/newton_raphson_polynomial/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C4,gpt-5.5,42,False,,,25,1708.3,True,7
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-5.5/newton_raphson_polynomial/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C4,gpt-5.5,456,,,,,31.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/newton_raphson_polynomial/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C4,o4-mini,1024,False,15/100,,29,399.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/newton_raphson_polynomial/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C4,o4-mini,123,False,15/100,,28,461.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/newton_raphson_polynomial/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C4,o4-mini,42,False,11/100,,26,340.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/newton_raphson_polynomial/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C4,o4-mini,456,False,10/100,,29,429.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/newton_raphson_polynomial/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C4,o4-mini,789,False,11/100,,29,516.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/newton_raphson_polynomial/C4i/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C4i,gpt-5.5,123,False,17/100,,26,1411.8,True,6
artifacts/raw_runs/baseline_and_method_sweeps/newton_raphson_polynomial/C4i/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C4i,gpt-5.5,42,False,17/100,,29,1934.9,True,5
artifacts/raw_runs/baseline_and_method_sweeps/newton_raphson_polynomial/C4i/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C4i,gpt-5.5,456,False,89/100,,29,1479.9,True,5
artifacts/raw_runs/baseline_and_method_sweeps/newton_raphson_polynomial/C4m/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_polynomial,C4m,gpt-5.5,456,False,86/100,,30,1639.5,True,6
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/newton_raphson_sqrt/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C1,claude-opus-4-6,1024,False,0/0,,5,2.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/newton_raphson_sqrt/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C1,claude-opus-4-6,123,False,0/0,,5,2.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/newton_raphson_sqrt/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C1,claude-opus-4-6,42,False,0/0,,5,2.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/newton_raphson_sqrt/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C1,claude-opus-4-6,456,False,0/0,,5,2.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/opus-4-6/newton_raphson_sqrt/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C1,claude-opus-4-6,789,False,0/0,,5,2.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/newton_raphson_sqrt/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C1,gpt-4o,123,False,1/50,,5,90.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/newton_raphson_sqrt/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C1,gpt-4o,42,False,1/50,,5,100.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/newton_raphson_sqrt/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C1,gpt-4o,456,False,2/50,,5,38.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/newton_raphson_sqrt/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C1,gpt-5.5,123,False,1/50,,5,370.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/newton_raphson_sqrt/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C1,gpt-5.5,42,False,1/50,,5,337.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/newton_raphson_sqrt/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C1,gpt-5.5,456,False,1/50,,5,336.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/newton_raphson_sqrt/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C1,o4-mini,1024,False,0/0,,5,131.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/newton_raphson_sqrt/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C1,o4-mini,123,False,6/50,,5,183.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/newton_raphson_sqrt/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C1,o4-mini,42,True,50/50,,5,180.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/newton_raphson_sqrt/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C1,o4-mini,456,True,50/50,,5,134.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/newton_raphson_sqrt/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C1,o4-mini,789,False,4/50,,5,87.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/newton_raphson_sqrt/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C2,claude-opus-4-6,1024,False,0/0,,30,13.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/newton_raphson_sqrt/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C2,claude-opus-4-6,123,False,0/0,,30,11.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/newton_raphson_sqrt/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C2,claude-opus-4-6,42,False,0/0,,30,12.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/newton_raphson_sqrt/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C2,claude-opus-4-6,456,False,0/0,,30,11.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/opus-4-6/newton_raphson_sqrt/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C2,claude-opus-4-6,789,False,0/0,,30,12.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/newton_raphson_sqrt/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C2,gpt-5.5,123,False,0/0,,30,2601.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/newton_raphson_sqrt/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C2,gpt-5.5,42,False,0/0,,30,2190.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/gpt-5.5/newton_raphson_sqrt/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C2,gpt-5.5,456,False,0/0,,30,2949.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/newton_raphson_sqrt/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C2,o4-mini,1024,True,50/50,,7,126.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/newton_raphson_sqrt/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C2,o4-mini,123,True,50/50,,4,69.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/newton_raphson_sqrt/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C2,o4-mini,42,True,50/50,,25,613.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/newton_raphson_sqrt/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C2,o4-mini,456,False,1/50,,30,667.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/c2g/o4-mini/newton_raphson_sqrt/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C2,o4-mini,789,False,1/50,,30,1042.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/newton_raphson_sqrt/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C4,claude-opus-4-6,1024,,,,,1.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/newton_raphson_sqrt/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C4,claude-opus-4-6,123,,,,,-0.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/newton_raphson_sqrt/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C4,claude-opus-4-6,42,,,,,1.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/newton_raphson_sqrt/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C4,claude-opus-4-6,456,,,,,0.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-4o/newton_raphson_sqrt/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C4,claude-opus-4-6,789,,,,,1.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-5.5/newton_raphson_sqrt/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C4,gpt-5.5,123,True,50/50,,8,170.7,True,5
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-5.5/newton_raphson_sqrt/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C4,gpt-5.5,42,True,50/50,,7,272.6,True,4
artifacts/raw_runs/baseline_and_method_sweeps/C4/gpt-5.5/newton_raphson_sqrt/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C4,gpt-5.5,456,True,50/50,,6,189.1,True,4
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/newton_raphson_sqrt/1024/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C4,o4-mini,1024,True,50/50,,7,110.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/newton_raphson_sqrt/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C4,o4-mini,123,False,1/50,,28,459.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/newton_raphson_sqrt/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C4,o4-mini,42,False,1/50,,28,388.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/newton_raphson_sqrt/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C4,o4-mini,456,False,1/50,,29,388.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4/o4-mini/newton_raphson_sqrt/789/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C4,o4-mini,789,False,1/50,,28,399.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/newton_raphson_sqrt/C4i/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C4i,gpt-5.5,123,True,50/50,,5,230.4,True,5
artifacts/raw_runs/baseline_and_method_sweeps/newton_raphson_sqrt/C4i/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C4i,gpt-5.5,42,True,50/50,,5,215.3,True,5
artifacts/raw_runs/baseline_and_method_sweeps/newton_raphson_sqrt/C4i/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,newton_raphson_sqrt,C4i,gpt-5.5,456,True,50/50,,5,203.4,True,5
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/quantized_matmul/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,quantized_matmul,C1,gpt-4o,123,False,0/0,,5,57.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/quantized_matmul/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,quantized_matmul,C1,gpt-4o,42,False,0/0,,5,50.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/quantized_matmul/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,quantized_matmul,C1,gpt-4o,456,False,0/0,,5,55.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/quantized_matmul/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,quantized_matmul,C1,gpt-5.5,123,False,0/0,,5,586.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/quantized_matmul/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,quantized_matmul,C1,gpt-5.5,42,False,0/0,,5,610.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/quantized_matmul/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,quantized_matmul,C1,gpt-5.5,456,False,0/0,,5,545.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/quantized_matmul/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,quantized_matmul,C1,o4-mini,123,False,0/0,,5,167.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/quantized_matmul/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,quantized_matmul,C1,o4-mini,42,False,0/0,,5,152.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/quantized_matmul/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,quantized_matmul,C1,o4-mini,456,False,0/0,,5,176.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4i/gpt-5.5/quantized_matmul/C4i/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,quantized_matmul,C4i,gpt-5.5,42,False,0/0,0/8,28,2111.9,True,4
artifacts/raw_runs/baseline_and_method_sweeps/C4tl/gpt-5.5/quantized_matmul/C4tl/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,quantized_matmul,C4tl,gpt-5.5,42,False,0/0,0/8,29,1279.7,True,4
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/rca_32bit_pipe/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,rca_32bit_pipe,C1,gpt-4o,123,True,50/50,,5,46.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/rca_32bit_pipe/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,rca_32bit_pipe,C1,gpt-4o,42,True,50/50,,5,48.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/rca_32bit_pipe/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,rca_32bit_pipe,C1,gpt-4o,456,True,50/50,,5,41.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/rca_32bit_pipe/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,rca_32bit_pipe,C1,gpt-5.5,123,False,2/50,,5,132.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/rca_32bit_pipe/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,rca_32bit_pipe,C1,gpt-5.5,42,False,2/50,,5,141.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/rca_32bit_pipe/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,rca_32bit_pipe,C1,gpt-5.5,456,False,2/50,,5,130.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/rca_32bit_pipe/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,rca_32bit_pipe,C1,o4-mini,123,True,50/50,,5,201.7,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/rca_32bit_pipe/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,rca_32bit_pipe,C1,o4-mini,42,True,50/50,,5,216.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/rca_32bit_pipe/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,rca_32bit_pipe,C1,o4-mini,456,False,15/50,,5,181.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/systolic_gemm/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,systolic_gemm,C1,gpt-4o,123,False,0/0,,5,55.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/systolic_gemm/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,systolic_gemm,C1,gpt-4o,42,False,0/0,,5,53.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/systolic_gemm/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,systolic_gemm,C1,gpt-4o,456,False,0/0,,5,52.6,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/systolic_gemm/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,systolic_gemm,C1,gpt-5.5,123,False,0/0,,5,267.5,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/systolic_gemm/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,systolic_gemm,C1,gpt-5.5,42,False,0/0,,5,344.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/systolic_gemm/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,systolic_gemm,C1,gpt-5.5,456,False,0/0,,5,326.2,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/systolic_gemm/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,systolic_gemm,C1,o4-mini,123,False,0/0,,5,143.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/systolic_gemm/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,systolic_gemm,C1,o4-mini,42,False,0/0,,5,129.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/systolic_gemm/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,systolic_gemm,C1,o4-mini,456,False,0/0,,5,176.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4i/gpt-5.5/systolic_gemm/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,systolic_gemm,C4i,gpt-5.5,42,False,,,29,1337.4,True,5
artifacts/raw_runs/baseline_and_method_sweeps/C4tl/gpt-5.5/systolic_gemm/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,systolic_gemm,C4tl,gpt-5.5,42,False,,,29,1994.1,True,4
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/unsharp_mask/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,unsharp_mask,C1,gpt-4o,123,False,0/0,,5,71.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/unsharp_mask/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,unsharp_mask,C1,gpt-4o,42,False,0/0,,5,75.3,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-4o/unsharp_mask/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,unsharp_mask,C1,gpt-4o,456,False,0/1,0/1,5,67.4,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/unsharp_mask/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,unsharp_mask,C1,gpt-5.5,123,False,0/0,,5,666.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/unsharp_mask/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,unsharp_mask,C1,gpt-5.5,42,False,0/0,,5,708.0,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/gpt-5.5/unsharp_mask/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,unsharp_mask,C1,gpt-5.5,456,False,0/0,,5,650.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/unsharp_mask/123/result.json,raw_runs,baseline_and_method_sweeps,mixed,unsharp_mask,C1,o4-mini,123,False,63384/65536,63384/65536,5,223.9,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/unsharp_mask/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,unsharp_mask,C1,o4-mini,42,False,61882/65536,61882/65536,5,219.1,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C1/o4-mini/unsharp_mask/456/result.json,raw_runs,baseline_and_method_sweeps,mixed,unsharp_mask,C1,o4-mini,456,False,64250/65536,64250/65536,5,215.8,False,0
artifacts/raw_runs/baseline_and_method_sweeps/C4i/gpt-5.5/unsharp_mask/42/result.json,raw_runs,baseline_and_method_sweeps,mixed,unsharp_mask,C4i,gpt-5.5,42,True,1/1,62765/65536,6,289.9,True,6
